C00512ZZ;YARA 2279I - CAMISA ABERTA ML - UNIFIT 5024 LARANJA;1
C00512ZZ.0001;YARA 2279I - CAMISA ABERTA ML - UNIFIT 5024 LARANJA - G;1
C00514ZZ;YARA CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
C00514ZZ.0001;YARA CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018 - G;1
C00515ZZ;YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
C00515ZZ.0001;YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN - G;1
C1402I.0016;BIOGENESE - CALCA MEIO ELAST -  UNIFORTE 1009 CZA - CONF1 - GG;1
C3549ZZ;CAMISA POLO MC - UNIFIT 5024 LARANJA;1
C3549ZZ.0001;CAMISA POLO MC - UNIFIT 5024 LARANJA - G;1
E00347;RANDON - TOUCA SOLDADOR - 100% ALGODAO 8260 CZ - AA;1
E00480;RANDON - CAMISETA GOLA POLO MC - MALHA PIQUET PA 100 AZUL;1
E00480.0001;INATIVO;1
E00480.0002;INATIVO;1
E00480.0003;INATIVO;1
E00480.0004;INATIVO;1
E00480.0005;INATIVO;1
E00480.0006;G - RANDON - CAMISETA GOLA POLO MC - MALHA PIQUET PA 100 AZUL;1
E00481;FRAS-LE - CAMISETA GOLA POLO MC - MALHA PIQUET PA 100 AZUL AA;1
E00511;YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0001;PP - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0002;P - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0003;M - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0004;G - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0005;GG - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00511.0006;XG - YARA - CALCA 1353H MEIO EL RET - UNIFOR FR TRAT REP AG QUI 1018;1
E00512;YARA 2279I - CAMISA ABERTA ML - UNIFIT 5024 LARANJA;1
E00513;YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0001;PP - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0002;P - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0003;M - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0004;G - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0005;GG - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00513.0006;XG - YARA - CAMISA 2300I ABERTA ML - UNIFIT TRAT REP AG QUIM 5024;1
E00514;YARA CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0001;PP - YARA - CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0002;P - YARA - CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0003;M - YARA - CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0004;G - YARA CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0005;GG - YARA - CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00514.0006;XG - YARA - CAMISA 2278I ML RET CHAM UNIFORTE FR TRAT REP AG QUIM 1018;1
E00515;YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0001;PP - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0002;P - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0003;M - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0004;G - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0005;GG - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00515.0006;XG - YARA GUARD 3554H PO 7-8 ML UNITEL TRAT REP AGEN QUIM 2001 BRAN;1
E00516;YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0001;PP - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0002;P - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0003;M - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0004;G - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0005;GG - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0006;XG - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00516.0007;GGX - YARA  5478D -  JAQUETA - UNITECH  5024 LARANJA;1
E00518;YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0001;PP - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0002;P - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0003;M - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0004;G - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0005;GG - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00518.0006;XG - YARA -  JAQUETA 5479D - UNISAFE SLIM  1018 AZUL;1
E00521;FRAS LE - JALECO ML - UNILEVE 1003 AZUL -  AA;1
E00521.0005;INATIVO;1
E00685;RANDON - CAMISETA GOLA RED MC - MALHA ALG 30-1CARD 101 AZ CEU;1
E00686;FRAS-LE - CAMISETA GOLA RED MC - MALHA ALG 30-1CARD 101 AZ CEU;1
E00687;RANDON - JALECO ML - UNISOFT 1414 AZ ROYAL;1
E00688;SUSPENSYS - CAMISETA GOLA RED MC - MALHA ALG 30-1CARD 101 AZ;1
E00690;SUSPENSYS - JALECO ML - UNILEVE 1003 AZUL - AA;1
E00690.0001;INATIVO;1
E00700;GRUPO SETUP - CALCA ELAST TOTAL - SARJA 250GR 8260 CINZA;1
E00701;GRUPO SETUP - CAMISETE OPER ADM MC - TRICOLINE IBIZA 9115 CINZA;1
E00702;GRUPO SETUP - CAMISA OPER ADM MASC MC - TRICOLINE IBIZ 9115 CZ;1
E00703;GRUPO SETUP - CAMISETE OPER ADM ML - TRICOLINE IBIZA 9115 CINZA;1
E00705;GRUPO SETUP -  JAQUETA FEM - OXFORD PRETO;1
E00706;GRUPO SETUP -  JAQUETA MASC - OXFORD PRETO;1
E00708;GRUPO SETUP - CALCA SOCIAL MASC - OXFORD PRETO - AA;1
E00709;GRUPO SETUP - CALCA COS INTEIRO - FLEX RIP STOP 5016 PRETO;1
E00710;GRUPO SETUP - CAMISA OPER MC - SPAGUETI 001-21 PRETO;1
E00711;GRUPO SETUP - CAMISA OPER ML - SPAGUETI 001-21 PRETO;1
E00712;GRUPO SETUP -  CAMISETA GOLA RED MC - POLIVIS 034 VERDE - AA;1
E00713;GRUPO SETUP -  CAMISETA GOLA RED MC - POLIVIS014 PRETO;1
E3545;CAMISETA GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3545.0001;P - CAMISETA GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3545.0002;M - CAMISETA GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3545.0003;G - CAMISETA GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3545.0004;GG - CAMISETA GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3546;BABY LOOK  GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3546.0001;P - BABY LOOK  GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3546.0002;M - BABY LOOK  GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3546.0003;G - BABY LOOK  GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3546.0004;GG - BABY LOOK  GOLA POLO MC - MALHA PIQUET PA 032 AZ BB;1
E3548;CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;1
E3548.0001;P - CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;1
E3548.0002;M - CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;1
E3548.0003;G - CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;1
E3548.0004;GG - CAMISETA GOLA POLO MC - MALHA PIQUET PA 093 AZ RY;1
E3550;CALCA ELAST TOT - POLYCOTTON LEVE 5098 AZ RY;1
E3550.0001;P - CALCA ELAST TOT - POLYCOTTON LEVE 5098 AZ RY;1
E3550.0002;M - CALCA ELAST TOT - POLYCOTTON LEVE 5098 AZ RY;1
E3550.0003;G - CALCA ELAST TOT - POLYCOTTON LEVE 5098 AZ RY;1
E3550.0004;GG - CALCA ELAST TOT - POLYCOTTON LEVE 5098 AZ RY;1
E3551;BERMUDA ELAST TOTAL - POLYCOTTON LEVE 5098 AZUL ROYAL;1
E3551.0001;P - BERMUDA ELAST TOTAL - POLYCOTTON LEVE 5098 AZUL ROYAL;1
E3551.0002;M - BERMUDA ELAST TOTAL - POLYCOTTON LEVE 5098 AZUL ROYAL;1
E3551.0003;G - BERMUDA ELAST TOTAL - POLYCOTTON LEVE 5098 AZUL ROYAL;1
E3551.0004;GG - BERMUDA ELAST TOTAL - POLYCOTTON LEVE 5098 AZUL ROYAL;1
E3552;AVENTAL - CEDROPAC LEVE 5228 AZUL MARINHO;1
E3552.0001;UNICO - AVENTAL - CEDROPAC LEVE 5228 AZUL MARINHO;1
E3553;MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3553.0001;P - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3553.0002;M - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3553.0003;G - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3553.0004;GG - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3554;MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3554.0001;P - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3554.0002;M - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3554.0003;G - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3554.0004;GG - MOLETOM COM CAPUZ - FLANELADO 093 AZUL ROYAL;1
E3555;JAQUETA GOLA PADRE -  POLYCOTTON LEVE 5098 AZ RY;1
E3555.0001;P - JAQUETA GOLA PADRE -  POLYCOTTON LEVE 5098 AZ RY;1
E3555.0002;M - JAQUETA GOLA PADRE -  POLYCOTTON LEVE 5098 AZ RY;1
E3555.0003;G - JAQUETA GOLA PADRE -  POLYCOTTON LEVE 5098 AZ RY;1
E3555.0004;GG - JAQUETA GOLA PADRE -  POLYCOTTON LEVE 5098 AZ RY;1
E3557;CAMISA POLO ML - POLYCOTTON LEVE 5098 AZ RY;1
E3557.0001;P - CAMISA POLO ML - POLYCOTTON LEVE 5098 AZ RY;1
E3557.0002;M - CAMISA POLO ML - POLYCOTTON LEVE 5098 AZ RY;1
E3557.0003;G - CAMISA POLO ML - POLYCOTTON LEVE 5098 AZ RY;1
E3557.0004;GG - CAMISA POLO ML - POLYCOTTON LEVE 5098 AZ RY;1
E3560;IPIRANGA - CAMISA POLO MC FEM - POLYCOTTON LEVE 5098 AZ RY;1
E3560.0001;P - IPIRANGA - CAMISA POLO MC FEM - POLYCOTTON LEVE 5098 AZ RY;1
E3560.0002;M - IPIRANGA - CAMISA POLO MC FEM - POLYCOTTON LEVE 5098 AZ RY;1
E3560.0003;G - IPIRANGA - CAMISA POLO MC FEM - POLYCOTTON LEVE 5098 AZ RY;1
E3560.0004;GG - IPIRANGA - CAMISA POLO MC FEM - POLYCOTTON LEVE 5098 AZ RY;1
E3561;IPIRANGA - CAMISA POLO ML - UNIOFFICE CAMISARIA 3017 AZUL;1
E3561.0001;P - IPIRANGA - CAMISA POLO ML - UNIOFFICE CAMISARIA 3017 AZUL;1
E3561.0002;M - IPIRANGA - CAMISA POLO ML - UNIOFFICE CAMISARIA 3017 AZUL;1
E3561.0003;G - IPIRANGA - CAMISA POLO ML - UNIOFFICE CAMISARIA 3017 AZUL;1
E3561.0004;GG - IPIRANGA - CAMISA POLO ML - UNIOFFICE CAMISARIA 3017 AZUL;1
E4300;CHARRUA - CALCA MEIO ELAST - UNILESTER SOFT 2050 CINZA;1
E4300.0001;P - CHARRUA - CALCA MEIO ELAST - UNILESTER SOFT 2050 CINZA;1
E4300.0002;M - CHARRUA - CALCA MEIO ELAST - UNILESTER SOFT 2050 CINZA;1
E4300.0003;G - CHARRUA - CALCA MEIO ELAST - UNILESTER SOFT 2050 CINZA;1
E4300.0004;GG - CHARRUA - CALCA MEIO ELAST - UNILESTER SOFT 2050 CINZA;1
E4301;CHARRUA - CALCA MEIO ELAST FEM - UNILESTER SOFT 2050 CINZA;1
E4301.0001;P - CHARRUA - CALCA MEIO ELAST FEM - UNILESTER SOFT 2050 CINZA;1
E4301.0002;M - CHARRUA - CALCA MEIO ELAST FEM - UNILESTER SOFT 2050 CINZA;1
E4301.0003;G - CHARRUA - CALCA MEIO ELAST FEM - UNILESTER SOFT 2050 CINZA;1
E4301.0004;GG - CHARRUA - CALCA MEIO ELAST FEM - UNILESTER SOFT 2050 CINZA;1
E4303;CHARRUA - BERMUDA MEIO ELAST - UNILESTER SOFT 2050 CZA;1
E4303.0001;P - CHARRUA - BERMUDA MEIO ELAST - UNILESTER SOFT 2050 CZA;1
E4303.0002;M - CHARRUA - BERMUDA MEIO ELAST - UNILESTER SOFT 2050 CZA;1
E4303.0003;G - CHARRUA - BERMUDA MEIO ELAST - UNILESTER SOFT 2050 CZA;1
E4303.0004;GG - CHARRUA - BERMUDA MEIO ELAST - UNILESTER SOFT 2050 CZA;1
E4307;CHARRUA - JAQUETA - NYLON PARAQUEDA 012  VERMELHO;1
E4307.0001;P - CHARRUA - JAQUETA - NYLON PARAQUEDA 012  VERMELHO;1
E4307.0002;M - CHARRUA - JAQUETA - NYLON PARAQUEDA 012  VERMELHO;1
E4307.0003;G - CHARRUA - JAQUETA - NYLON PARAQUEDA 012  VERMELHO;1
E4307.0004;GG - CHARRUA - JAQUETA - NYLON PARAQUEDA 012  VERMELHO;1
E4308;CHARRUA -  CAMISETA GOLA POLO MC - PIQUET PA 178 VERMELHO;1
E4308.0001;P - CHARRUA -  CAMISETA GOLA POLO MC - PIQUET PA 178 VERMELHO;1
E4308.0002;M - CHARRUA -  CAMISETA GOLA POLO MC - PIQUET PA 178 VERMELHO;1
E4308.0003;G - CHARRUA -  CAMISETA GOLA POLO MC - PIQUET PA 178 VERMELHO;1
E4308.0004;GG - CHARRUA -  CAMISETA GOLA POLO MC - PIQUET PA 178 VERMELHO;1
E4310;CHARRUA - MOLETOM - FLANELADO  078 VERMELHO;1
E4310.0001;P - CHARRUA - MOLETOM - FLANELADO  078 VERMELHO;1
E4310.0002;M - CHARRUA - MOLETOM - FLANELADO  078 VERMELHO;1
E4310.0003;G - CHARRUA - MOLETOM - FLANELADO  078 VERMELHO;1
E4310.0004;GG - CHARRUA - MOLETOM - FLANELADO  078 VERMELHO;1
E4314;CHARRUA - CAMISETE OPER FEM  MC - UNIOFFICE 3002 CINZA;1
E4314.0001;P - CHARRUA - CAMISETE OPER FEM  MC - UNIOFFICE 3002 CINZA;1
E4314.0002;M - CHARRUA - CAMISETE OPER FEM  MC - UNIOFFICE 3002 CINZA;1
E4314.0003;G - CHARRUA - CAMISETE OPER FEM  MC - UNIOFFICE 3002 CINZA;1
E4314.0004;GG - CHARRUA - CAMISETE OPER FEM  MC - UNIOFFICE 3002 CINZA;1
E4315;CHARRUA - CAMISA OPER  MASC MC - UNIOFFICE 3002 CINZA;1
E4315.0001;P - CHARRUA - CAMISA OPER  MASC MC - UNIOFFICE 3002 CINZA;1
E4315.0002;M - CHARRUA - CAMISA OPER  MASC MC - UNIOFFICE 3002 CINZA;1
E4315.0003;G - CHARRUA - CAMISA OPER  MASC MC - UNIOFFICE 3002 CINZA;1
E4315.0004;GG - CHARRUA - CAMISA OPER  MASC MC - UNIOFFICE 3002 CINZA;1
